group,row,Z,valenceelectrons,diffto18electrons,sunfilled,punfilled,dunfilled,wt CN_1,sgl_bd CN_1,wt CN_2,L-shaped CN_2,water-like CN_2,bent 120 degrees CN_2,bent 150 degrees CN_2,linear CN_2,wt CN_3,trigonal planar CN_3,trigonal non-coplanar CN_3,T-shaped CN_3,wt CN_4,square co-planar CN_4,tetrahedral CN_4,rectangular see-saw-like CN_4,see-saw-like CN_4,trigonal pyramidal CN_4,wt CN_5,pentagonal planar CN_5,square pyramidal CN_5,trigonal bipyramidal CN_5,wt CN_6,hexagonal planar CN_6,octahedral CN_6,pentagonal pyramidal CN_6,wt CN_7,hexagonal pyramidal CN_7,pentagonal bipyramidal CN_7,wt CN_8,body-centered cubic CN_8,hexagonal bipyramidal CN_8,wt CN_9,q2 CN_9,q4 CN_9,q6 CN_9,wt CN_10,q2 CN_10,q4 CN_10,q6 CN_10,wt CN_11,q2 CN_11,q4 CN_11,q6 CN_11,wt CN_12,cuboctahedral CN_12,q2 CN_12,q4 CN_12,q6 CN_12,wt CN_13,wt CN_14,wt CN_15,wt CN_16,wt CN_17,wt CN_18,wt CN_19,wt CN_20,wt CN_21,wt CN_22,wt CN_23,wt CN_24,local difference in MendeleevNumber,maximum local difference in MendeleevNumber,mimum local difference in MendeleevNumber,local signed difference in MendeleevNumber,local difference in Column,maximum local difference in Column,mimum local difference in Column,local signed difference in Column,local difference in Row,maximum local difference in Row,mimum local difference in Row,local signed difference in Row,local difference in Electronegativity,maximum local difference in Electronegativity,mimum local difference in Electronegativity,local signed difference in Electronegativity,local difference in NsValence,maximum local difference in NsValence,mimum local difference in NsValence,local signed difference in NsValence,local difference in NpValence,maximum local difference in NpValence,mimum local difference in NpValence,local signed difference in NpValence,local difference in NdValence,maximum local difference in NdValence,mimum local difference in NdValence,local signed difference in NdValence,local difference in NfValence,maximum local difference in NfValence,mimum local difference in NfValence,local signed difference in NfValence,local difference in NValence,maximum local difference in NValence,mimum local difference in NValence,local signed difference in NValence,local difference in NsUnfilled,maximum local difference in NsUnfilled,mimum local difference in NsUnfilled,local signed difference in NsUnfilled,local difference in NpUnfilled,maximum local difference in NpUnfilled,mimum local difference in NpUnfilled,local signed difference in NpUnfilled,local difference in NdUnfilled,maximum local difference in NdUnfilled,mimum local difference in NdUnfilled,local signed difference in NdUnfilled,local difference in NfUnfilled,maximum local difference in NfUnfilled,mimum local difference in NfUnfilled,local signed difference in NfUnfilled,local difference in NUnfilled,maximum local difference in NUnfilled,mimum local difference in NUnfilled,local signed difference in NUnfilled,local difference in GSbandgap,maximum local difference in GSbandgap,mimum local difference in GSbandgap,local signed difference in GSbandgap,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_-1.0,G4_0.005_1.0_1.0,G4_0.005_4.0_-1.0,G4_0.005_4.0_1.0
10.0,6.0,78.0,1.0,17.0,-4.0,2.0,7.0,0.20468619583370595,0.20468619583370595,0.11628903425001155,0.014535704210243468,0.0013008316124563718,4.029044024050418e-05,4.9581530973225525e-09,3.1364010327440185e-08,0.6217483336067506,0.0007886516082763687,0.012048841241351674,0.2965142378273304,0.007632684821106229,0.0030222469869800868,0.0021336500874795015,0.0018867675759149142,0.0026963461981069133,0.0027147049834055246,0.038184750286293506,0.016515274462874416,0.01106314882074437,0.010189382789812004,0.006366056604445892,0.0018656023019806118,0.0013084998821500183,0.001928442462155207,0.0050929445976862445,0.0018241359401660485,0.00166415057650851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62616365209368,52.0,0.0,-14.050182601016747,3.6120643687183307,7.0,0.0,-1.325136088431149,1.5629124561290475,3.0,0.0,-1.5629124561290475,0.43307369478346397,0.9199999999999997,0.0,-0.43307369478346397,1.5629124561290475,3.0,0.0,-1.5629124561290475,1.2770464210931498,2.0,0.0,-1.2770464210931498,1.5629124561290475,3.0,0.0,-1.5629124561290475,0.6385232105465749,1.0,0.0,-0.6385232105465749,13.123121386442175,21.0,0.0,-13.123121386442175,1.5629124561290475,3.0,0.0,1.5629124561290475,1.2770464210931498,2.0,0.0,1.2770464210931498,1.5629124561290475,3.0,0.0,1.5629124561290475,0.6385232105465749,1.0,0.0,0.6385232105465749,5.041394543897819,9.0,0.0,5.041394543897819,0.22097444508274894,0.773,0.0,0.22097444508274894,15.369036961998692,8.34128222777099,5.242525149098549,2.6871418849496793,23.492044907115925,70.57229555780572,3.9921077704372814,43.945919047914835
1.0,3.0,11.0,1.0,17.0,-1.0,5.0,10.0,0.70604175309628,0.70604175309628,0.11881048797582132,0.0032448653688814835,0.00018837778078342908,3.7067314693838606e-06,2.0162954980469887e-10,3.94533059089282e-09,0.06324746028967669,5.277514706400002e-10,3.661956358548185e-08,0.0008827233238176496,0.04826485718138857,0.008904001529503354,0.015260491491870644,0.002449383153076205,0.00877721452537308,0.00899480741074261,0.02417133832819658,0.007052880102448915,0.0034917090103000303,0.003063194460383183,0.03819086379610821,0.01327215194996407,0.012261245837666263,0.015253776351029551,0.0,0.0,0.0,0.00127323933252854,-3.0957824920867104e-05,0.0004461617021812164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43005572170754,85.0,0.0,52.43005572170754,9.00408987159906,15.0,0.0,9.00408987159906,1.3119883128570367,3.0,0.0,0.17764910406247336,1.4757330166293594,2.51,0.0,1.4757330166293594,1.3119883128570367,3.0,0.0,0.17764910406247336,0.7448187084597548,3.0,0.0,0.7448187084597548,0.49654580563983663,2.0,0.0,0.49654580563983663,0.24827290281991832,1.0,0.0,0.24827290281991832,4.077212536086,5.0,0.0,4.077212536086,1.3119883128570367,3.0,0.0,-0.17764910406247336,0.7448187084597548,3.0,0.0,-0.7448187084597548,0.49654580563983663,2.0,0.0,-0.49654580563983663,0.24827290281991832,1.0,0.0,-0.24827290281991832,2.8016257297765463,9.0,0.0,-1.6672865209819834,0.0,0.0,0.0,0.0,12.561672543024656,7.219619061537022,5.455070277159842,3.001939857170178,18.255882527527127,39.74137074559438,3.4917743734324387,20.892586857219197
3.0,6.0,60.0,2.0,16.0,-4.0,2.0,8.0,0.07773500388863977,0.07773500388863977,0.7509012020485475,0.024768081410197727,0.0015037525930247449,3.1060308828570394e-05,1.8459159192002594e-09,3.165063526816231e-08,0.12044779675657394,1.4032590109045327e-09,1.0913228572752e-07,0.0019332435077686848,0.01272454131587693,0.004570633528705639,0.004002078528464255,0.00625482365378076,0.0043156484047027965,0.00432856815409058,0.02927885196461131,0.00973386895776086,0.0078116582237365,0.008141073006848552,0.002546432827998014,0.00111327856317495,0.0009013201576346635,0.0008550509491055693,0.0,0.0,0.0,0.006366171197752493,0.001200062276307734,0.004207641708175317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72154583583184,68.0,0.0,43.44661305413965,9.738128881052697,13.0,0.0,8.646960318500676,3.6468516833837663,4.0,0.0,-3.6468516833837663,1.6836596248790874,2.3,0.0,1.5690869258111249,3.6468516833837663,4.0,0.0,-3.6468516833837663,2.9397328680163293,3.0,0.0,-2.9397328680163293,1.9598219120108857,2.0,0.0,-1.9598219120108857,0.9799109560054429,1.0,0.0,-0.9799109560054429,1.3639607031900276,5.0,0.0,-1.3639607031900276,3.6468516833837663,4.0,0.0,3.6468516833837663,2.9397328680163293,3.0,0.0,2.9397328680163293,1.9598219120108857,2.0,0.0,1.9598219120108857,0.9799109560054429,1.0,0.0,0.9799109560054429,9.526317419416422,10.0,0.0,9.526317419416422,0.0,0.0,0.0,0.0,12.652620832623128,6.977998855361482,4.517017229119052,1.9469863868145418,11.10930073119907,46.560782469187785,2.7462380736650043,33.8089653665687
2.0,4.0,20.0,2.0,16.0,-2.0,4.0,10.0,0.6739558475504006,0.6739558475504006,0.17235893441875835,0.06769591815305022,0.010179552059169915,0.0005251223695227998,1.576188056574414e-07,3.579193154145986e-07,0.05320401828680526,1.6436005401267541e-06,4.186794710499122e-05,0.015239028317892162,0.0775641255877941,0.03182585000996013,0.025681796620282332,0.035736396932057456,0.03711283457569799,0.03753821224026154,0.0063654263043838545,0.0035687557923672402,0.0033790573255514838,0.0033925716859152166,0.014005170460041235,0.005523910948426484,0.005316693687228738,0.006050972106451444,0.0025464773918165806,0.0012786974897610213,0.0011460553823354571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.252191940549466,62.0,0.0,17.252191940549466,2.78261160331443,10.0,0.0,2.78261160331443,0.0,0.0,0.0,0.0,0.18086975421543794,0.6499999999999999,0.0,0.18086975421543794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278261160331443,1.0,0.0,0.278261160331443,0.0,0.0,0.0,0.0,2.78261160331443,10.0,0.0,2.78261160331443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278261160331443,1.0,0.0,-0.278261160331443,0.0,0.0,0.0,0.0,0.278261160331443,1.0,0.0,-0.278261160331443,0.0,0.0,0.0,0.0,11.386017966749732,7.411749799563341,5.011985247049313,2.4101767352519836,15.139091849808757,52.40667999571788,3.1313027779075453,35.18992126185113
12.0,4.0,30.0,2.0,16.0,-2.0,4.0,9.0,0.0113814930708046,0.0113814930708046,0.6724235051237073,0.425475378066557,0.6535043029409491,0.2625072659097685,0.0023477007723574565,0.0005185926067906695,0.06450272451601932,0.006253555371152279,0.022967281189569932,0.029029132263998288,0.05513325119255789,0.015541915367920255,0.015174336008772172,0.006383293702848205,0.02030205671028885,0.020714093950765018,0.10623502702788358,0.04218141395933594,0.03439116704530207,0.028133152521201712,0.061042071662622585,0.017851872477797095,0.011978732643981988,0.02109593097595465,0.02673545001458815,0.009865210845243647,0.009076365707361023,0.0025464773918165806,0.0003141666415906949,0.0007980553588964361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.093867367522,62.0,0.0,-61.093867367522,9.853849575406777,10.0,0.0,-9.853849575406777,0.0,0.0,0.0,0.0,0.6405002224014402,0.6499999999999999,0.0,-0.6405002224014402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853849575406776,1.0,0.0,-0.9853849575406776,0.0,0.0,0.0,0.0,9.853849575406777,10.0,0.0,-9.853849575406777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853849575406776,1.0,0.0,0.9853849575406776,0.0,0.0,0.0,0.0,0.9853849575406776,1.0,0.0,0.9853849575406776,0.0,0.0,0.0,0.0,11.540589176233368,7.662612917735279,5.696859744098015,3.3663508123862638,23.050710304459397,46.02198651960217,6.359331319174556,25.81341498402549
3.0,6.0,62.0,2.0,16.0,-4.0,2.0,8.0,0.5116431783387763,0.5116431783387763,0.0,0.0,0.0,0.0,0.0,0.0,0.46543974750498207,0.0006781736971848386,0.010066500702439779,0.21714416558256122,0.0,0.0,0.0,0.0,0.0,0.0,0.022917074156241668,0.007225711797753429,0.015236213175993902,0.011906206737141154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94757017961216,72.0,63.0,65.94757017961216,13.237513538197996,14.0,12.0,13.237513538197996,3.484291317294131,4.0,0.0,-3.484291317294131,2.1431109930001675,2.27,0.8500000000000001,2.1431109930001675,3.484291317294131,4.0,0.0,-3.484291317294131,2.4978518527307556,3.0,1.0,-2.484291317294131,1.7489259263653778,2.0,1.0,-1.7353653909287534,0.9932197322816876,1.0,0.0,-0.9932197322816876,3.8388817280621,21.0,2.0,0.8431780226005886,3.484291317294131,4.0,0.0,3.484291317294131,2.4978518527307556,3.0,1.0,2.484291317294131,1.7489259263653778,2.0,1.0,1.7353653909287534,0.9932197322816876,1.0,0.0,0.9932197322816876,8.724288828671952,10.0,2.0,8.697167757798702,0.3559360752200632,1.457,0.0,0.3559360752200632,18.845359089455886,9.074833359311635,5.133453832669892,2.550507490468706,32.8744329611552,90.81131458548872,7.194065316117741,57.02027901225128
15.0,6.0,83.0,3.0,15.0,-4.0,1.0,7.0,0.0,0.0,0.16842472814942508,0.162709178516341,0.06663261189442515,0.008620996029213035,1.2225489191492023e-05,7.2564822474788595e-06,0.0981547493525559,0.013559736056136635,0.06117415529581705,0.04862574973985579,0.733420522498019,0.23868409488789163,0.30370893839714247,0.24441405528532217,0.335234944717588,0.3377553620729416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217773302002712,63.0,0.0,0.38709780650986225,0.7706787077111686,12.0,0.0,0.6124548038077687,2.6712366243263164,4.0,0.0,-2.6712366243263164,0.9575355968496975,1.42,0.0,0.9463280703232068,2.6712366243263164,4.0,0.0,-2.6712366243263164,2.6778292869889584,4.0,0.0,-2.6778292869889584,2.017939330800009,3.0,0.0,-2.017939330800009,0.675728355974209,1.0,0.0,-0.675728355974209,15.505975705684426,23.0,0.0,-15.505975705684426,2.6712366243263164,4.0,0.0,2.6712366243263164,2.6778292869889584,4.0,0.0,2.6778292869889584,2.017939330800009,3.0,0.0,2.017939330800009,0.675728355974209,1.0,0.0,0.675728355974209,8.042733598089493,12.0,0.0,8.042733598089493,0.023076548487123462,1.457,0.0,0.023076548487123462,19.11881354355436,9.33827485491307,5.611891553423502,3.195001802629279,40.327933747080266,86.36796066701817,11.09103969759564,51.4134011341115
11.0,6.0,79.0,1.0,17.0,-4.0,2.0,7.0,0.12855815425826514,0.12855815425826514,0.46023069083387586,0.0001757270735630209,5.197262457161511e-06,4.587391407544807e-08,5.476002789680597e-13,1.5659871181801102e-10,0.37301969891749714,0.0586806965446047,0.1639370602884082,0.20265806163389818,0.030552064558821968,0.012387604303647952,0.008924747557860706,0.00536601903787594,0.012484575879886833,0.012685867457358063,0.005092914039723265,0.0022081173546940913,0.0024142655346350837,0.0025638534140323267,0.0025464773918165806,0.0007239779716840274,0.0009624624836495153,0.001144937854587552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.823050294382156,30.0,0.0,22.823050294382156,4.6586810465109965,6.0,0.0,4.6586810465109965,0.854839330780637,1.0,0.0,-0.854839330780637,0.2530942999089805,0.43999999999999995,0.0,-0.16081804568310565,0.854839330780637,1.0,0.0,-0.854839330780637,0.0,0.0,0.0,0.0,0.854839330780637,1.0,0.0,-0.854839330780637,0.854839330780637,1.0,0.0,-0.854839330780637,7.309069584417922,9.0,0.0,-7.309069584417922,0.854839330780637,1.0,0.0,0.854839330780637,0.0,0.0,0.0,0.0,0.854839330780637,1.0,0.0,0.854839330780637,0.854839330780637,1.0,0.0,0.854839330780637,2.564517992341911,3.0,0.0,2.564517992341911,0.6265671162616869,1.062,0.0,0.6265671162616869,13.907314291139956,7.747629961640552,5.357216160653578,2.9444890391191465,19.275493933913907,56.203932626943484,3.459438802751228,34.53837381192905
11.0,4.0,29.0,1.0,17.0,-2.0,4.0,9.0,0.8589611695914934,0.8589611695914934,0.07613177403619777,0.06459646327808435,0.06389325119914524,0.017735664108694087,8.762006807240952e-05,2.4977520583770917e-05,0.03562512896590408,0.0061995996425382345,0.007773396871308313,0.0166538979230947,0.015276574866416918,0.007201858959166993,0.0022620284342898525,0.0054835412211864595,0.006222884791732407,0.006216263181034033,0.011458875148171236,0.0037265774711796513,0.0029089997838971176,0.0034704478968938914,0.0025464773918165806,0.0008664186039914808,0.0007022360222143172,0.0009019250424983537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.139694574711775,25.0,0.0,22.139694574711775,4.393706595524012,5.0,0.0,4.393706595524012,0.17116159709171633,2.0,0.0,0.17116159709171633,0.545996180237076,0.6499999999999999,0.0,0.545996180237076,0.17116159709171633,2.0,0.0,0.17116159709171633,1.065098546808304,2.0,0.0,1.065098546808304,0.17116159709171633,2.0,0.0,0.17116159709171633,0.08558079854585816,1.0,0.0,0.08558079854585816,5.591837775166026,15.0,0.0,5.591837775166026,0.17116159709171633,2.0,0.0,-0.17116159709171633,1.065098546808304,2.0,0.0,-1.065098546808304,0.17116159709171633,2.0,0.0,-0.17116159709171633,0.08558079854585816,1.0,0.0,-0.08558079854585816,1.4930025395375948,7.0,0.0,-1.4930025395375948,0.6806513608897584,0.799,0.0,0.6806513608897584,7.802816437792109,6.612956525993698,5.604564657166476,3.3255724741897206,13.018954725054535,26.492983349270208,2.5013124668852744,12.52433304598243
12.0,6.0,80.0,2.0,16.0,-4.0,2.0,7.0,0.9567181974937008,0.9567181974937008,0.0,0.0,0.0,0.0,0.0,0.0,0.005090346515937442,2.1522772056570528e-16,3.9458004726155383e-14,2.6654267665058046e-07,0.03182528479260933,9.629190690913431e-05,7.326752499368769e-09,5.806612570922814e-08,0.0002228586625155817,0.00025379266881517883,0.0,0.0,0.0,0.0,0.006366171197752493,0.0020128728374510176,6.3318218669339246e-06,8.295916019443297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.015071067635553,18.0,7.0,11.618808708351525,3.066084935853738,4.0,1.0,2.7237617416703053,2.0,2.0,2.0,-2.0,0.359461107633527,0.5499999999999998,0.009999999999999787,0.3252287882151837,2.0,2.0,2.0,-2.0,1.1711615970917164,2.0,1.0,-1.1711615970917164,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,-1.0,11.276238258329697,15.0,10.0,-11.276238258329697,2.0,2.0,2.0,2.0,1.1711615970917164,2.0,1.0,1.1711615970917164,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.171161597091717,7.0,6.0,6.171161597091717,0.5747923871665269,0.799,0.0,0.5747923871665269,7.824171143426254,6.221275809371223,4.4997852683150175,1.5848036743663947,4.060046216025039,34.043175581956895,0.14036136246527134,25.530626988087626
1.0,6.0,55.0,1.0,17.0,-4.0,2.0,8.0,0.00815508385038528,0.00815508385038528,0.6168973740084677,0.18104909743288844,0.02318647858476957,0.001024671185018558,2.3531103195342634e-07,7.115827277952831e-07,0.22126232411030605,0.0599577675230763,0.11027158104704812,0.061274575899086324,0.05828185251978466,0.01297039448841101,0.019362221921020144,0.005737561209574772,0.01863827139596164,0.019080771241102006,0.07375933586673926,0.02683257000958971,0.01855382636291209,0.016317633646619666,0.0,0.0,0.0,0.0,0.011458221937253347,0.0062763219806575956,0.0066591539891254275,0.005092863109377513,0.0005014827821796595,0.002870869937058671,0.0,0.0,0.0,0.0,0.003819705265157705,0.0016084519978542024,0.0018850332598512479,0.0017052618219013803,0.0,0.0,0.0,0.0,0.00127323933252854,0.000841003077644471,0.0005078568261490621,0.0005633573595932646,0.0006008027590484294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.86469827653355,83.0,34.0,68.86469827653355,11.249817910100742,15.0,2.0,11.249817910100742,2.1345733638694018,3.0,0.0,-2.1345733638694018,1.4092122801025369,1.79,0.47,1.4092122801025369,2.1345733638694018,3.0,0.0,-2.1345733638694018,1.4230489092462681,2.0,0.0,-1.4230489092462681,1.4230489092462681,2.0,0.0,-1.4230489092462681,0.28847554537686587,1.0,0.0,0.28847554537686587,7.884755453768658,15.0,5.0,7.884755453768658,2.1345733638694018,3.0,0.0,2.1345733638694018,1.4230489092462681,2.0,0.0,1.4230489092462681,1.4230489092462681,2.0,0.0,1.4230489092462681,0.28847554537686587,1.0,0.0,-0.28847554537686587,5.269146727738804,7.0,1.0,4.692195636985072,1.5667768490801413,2.202,0.0,1.5667768490801413,19.574364047331677,9.171683630353199,5.710162578891305,3.45207939047745,40.236732352808616,88.38728392373048,9.646272714373891,50.986430323553485
3.0,6.0,70.0,2.0,16.0,-4.0,2.0,8.0,0.6189825113060818,0.6189825113060818,0.04024080798915529,0.011912327558022228,0.0015322747055969731,6.800380954279693e-05,1.5732596200835598e-08,4.718971588604728e-08,0.25553349814323956,0.00020249299165803428,0.0034447378849767575,0.12963391719404052,0.003811514611370189,0.0021224666479832963,8.550362962057623e-05,0.0031511832556862015,0.0018459256648742386,0.0018581321977407877,0.038149865443853834,0.01643554126345868,0.017539161307632993,0.018738788540617765,0.02036472835005759,0.007508628014179431,0.008930208396535109,0.014960831105692593,0.020370596764425087,0.013957871012523255,0.01563939168346548,0.0,0.0,0.0,0.0025464773918165806,0.0008714546438749451,0.0011315620840576914,0.00106833401939255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.134349930649137,49.0,0.0,11.256902652841806,5.559700922907597,13.0,0.0,4.625733435977755,1.175242426025233,3.0,0.0,-1.175242426025233,0.626847847165359,1.32,0.0,0.4073654877368459,1.175242426025233,3.0,0.0,-1.175242426025233,0.7834949506834887,2.0,0.0,-0.7834949506834887,0.7834949506834887,2.0,0.0,-0.7834949506834887,0.6252393470742049,1.0,0.0,-0.6252393470742049,7.419852829404354,15.0,0.0,-7.419852829404354,1.175242426025233,3.0,0.0,1.175242426025233,0.7834949506834887,2.0,0.0,0.7834949506834887,0.7834949506834887,2.0,0.0,0.7834949506834887,0.6252393470742049,1.0,0.0,0.6252393470742049,3.3674716744664157,8.0,0.0,3.3674716744664157,0.8626279407025209,2.202,0.0,0.8626279407025209,19.241605554080685,8.876678317383295,4.67506163131835,1.8399477209649566,31.931879364415863,93.79233991315311,7.8620816361599,61.71170577257347
3.0,6.0,59.0,2.0,16.0,-4.0,2.0,8.0,0.02246680337699612,0.02246680337699612,0.0,0.0,0.0,0.0,0.0,0.0,0.08934458873214798,1.5677336045287358e-07,7.251436606071273e-06,0.008051159477833743,0.0,0.0,0.0,0.0,0.0,0.0,0.35003780184093014,0.08678140304099671,0.12506680031470818,0.1222760019622562,0.5305114146183859,0.12479590016646055,0.1381346790601587,0.15205626520293833,0.0,0.0,0.0,0.007639391431539846,0.0009261966810365411,0.0064236096936345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77797074591892,70.0,52.0,66.77797074591892,12.154803312224375,13.0,9.0,12.154803312224375,2.9960458152029545,4.0,1.0,-2.9960458152029545,1.7126033301976278,2.31,0.52,1.7126033301976278,2.9960458152029545,4.0,1.0,-2.9960458152029545,2.149209403055937,3.0,0.0,-2.149209403055937,1.3817517394196304,2.0,0.0,-1.3817517394196304,1.0,1.0,1.0,-1.0,4.011862554391137,10.0,1.0,4.011862554391137,2.9960458152029545,4.0,1.0,2.9960458152029545,2.149209403055937,3.0,0.0,2.149209403055937,1.3817517394196304,2.0,0.0,1.3817517394196304,1.0,1.0,1.0,1.0,7.527006957678522,10.0,2.0,7.527006957678522,0.0,0.0,0.0,0.0,16.091207437580536,8.324668986853606,5.520638439985264,3.1257304761716154,28.05795058447983,64.25273274363197,7.107362521747243,38.07201064014259
12.0,4.0,30.0,2.0,16.0,-2.0,4.0,9.0,0.16842472814942508,0.16842472814942508,0.25148938924643144,0.059240183337034645,0.006827980423306781,0.0002722263094135459,5.224766742787102e-08,1.9334572607516028e-07,0.03964585617064188,0.012762565242000009,0.020461445850785003,0.017122684877290587,0.2601200834166144,0.08474166111605753,0.08944884903083113,0.05351055388933523,0.09014772766082553,0.09141955201248209,0.115266209136165,0.044660340942491654,0.031321633285216956,0.02860804044797469,0.14213665972448053,0.05413156725972899,0.02843154071003648,0.044521998171571917,0.019097361251621866,0.008735186889073276,0.01163721427920673,0.0038197129046198017,2.800884410424752e-05,0.0020338080573440004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17176784080016,52.0,0.0,-4.379335806508184,5.021497688461458,9.0,0.0,-0.4392702504957564,1.535067996364262,2.0,0.0,0.5473994154492015,0.7735298932717367,1.79,0.0,0.4580188567986532,1.535067996364262,2.0,0.0,0.5473994154492015,1.7226325638247604,2.0,0.0,1.22879827336723,0.9847748545267627,1.0,0.0,0.4909405640692325,0.3033759966087341,1.0,0.0,0.3033759966087341,4.908579985701519,7.0,0.0,-2.3016897095659385,1.535067996364262,2.0,0.0,-0.5473994154492015,1.7226325638247604,2.0,0.0,-1.22879827336723,0.9847748545267627,1.0,0.0,-0.4909405640692325,0.3033759966087341,1.0,0.0,-0.3033759966087341,4.545851411324519,6.0,0.0,-2.570514249494398,0.0,0.0,0.0,0.0,16.16195318062914,8.395932070003349,5.658392228644693,3.295788893584795,30.328141522113526,62.6356232552947,8.378353655594388,36.14847877055833
